time,magnitude,depth,longitude,latitude,place,event_id,year,month,day,energy_proxy
2025-05-17 17:42:37.519000,1.2,,14.127833,40.824,Campi Flegrei,42743252,2025,5,2025-05-17,63.0957344480193
2025-05-18 05:27:05.970000,1.7,,14.148833,40.805167,Campi Flegrei,42746302,2025,5,2025-05-18,354.8133892335753
2025-05-18 07:13:29.259000,1.8,,14.1485,40.828,Campi Flegrei,42747102,2025,5,2025-05-18,501.18723362727246
2025-05-18 22:25:06.200000,1.1,,14.1435,40.8335,Campi Flegrei,42754752,2025,5,2025-05-18,44.668359215096324
2025-05-20 11:01:43.349000,1.0,,14.143333,40.829333,Campi Flegrei,42768902,2025,5,2025-05-20,31.622776601683793
2025-05-22 16:59:15.640000,1.0,,14.131333,40.834667,Campi Flegrei,42450661,2025,5,2025-05-22,31.622776601683793
2025-05-23 10:44:16.220000,2.6,,14.094167,40.830667,Campi Flegrei,42799812,2025,5,2025-05-23,7943.282347242822
2025-05-25 17:27:54.970000,2.3,,14.143333,40.8275,Campi Flegrei,42821512,2025,5,2025-05-25,2818.382931264452
2025-05-26 22:43:01.289000,1.0,,14.142,40.828667,Campi Flegrei,42242671,2025,5,2025-05-26,31.622776601683793
2025-05-27 02:10:47.259000,1.0,,14.1365,40.821833,Campi Flegrei,42243181,2025,5,2025-05-27,31.622776601683793
2025-05-27 22:39:46.960000,1.0,,14.1535,40.817667,Campi Flegrei,42450701,2025,5,2025-05-27,31.622776601683793
2025-05-28 20:03:36.099000,1.9,,14.142,40.825,Campi Flegrei,42260791,2025,5,2025-05-28,707.9457843841374
2025-05-31 18:46:07.500000,1.0,,14.123167,40.8365,Campi Flegrei,42450731,2025,5,2025-05-31,31.622776601683793
2025-06-02 10:01:53.569000,1.0,,14.137833,40.8315,Campi Flegrei,42777781,2025,6,2025-06-02,31.622776601683793
2025-06-03 03:59:54.440000,1.1,,14.132167,40.838167,Campi Flegrei,42908952,2025,6,2025-06-03,44.668359215096324
2025-06-04 03:44:20.450000,1.0,,14.110667,40.8055,Campi Flegrei,42917972,2025,6,2025-06-04,31.622776601683793
2025-06-05 04:39:01.829000,2.3,,14.148,40.826833,Campi Flegrei,42927122,2025,6,2025-06-05,2818.382931264452
2025-06-05 04:43:58.160000,1.3,,14.150667,40.827333,Campi Flegrei,42927912,2025,6,2025-06-05,89.12509381337459
2025-06-05 04:44:48.309000,2.2,,14.1495,40.827833,Campi Flegrei,42927262,2025,6,2025-06-05,1995.262314968881
2025-06-05 04:48:25.390000,3.2,,14.148667,40.827167,Campi Flegrei,42927332,2025,6,2025-06-05,63095.73444801943
2025-06-05 04:50:59.230000,2.1,,14.152333,40.8275,Campi Flegrei,42927432,2025,6,2025-06-05,1412.5375446227554
2025-06-05 07:25:15.009000,1.1,,14.146,40.8265,Campi Flegrei,42928802,2025,6,2025-06-05,44.668359215096324
2025-06-05 08:51:50.500000,1.5,,14.128167,40.7985,Campi Flegrei,42929662,2025,6,2025-06-05,177.82794100389228
2025-06-05 13:33:15.690000,1.3,,14.1455,40.828667,Campi Flegrei,42932632,2025,6,2025-06-05,89.12509381337459
2025-06-05 13:51:03.750000,2.0,,14.1505,40.832,Campi Flegrei,42932792,2025,6,2025-06-05,1000.0
2025-06-05 16:59:40.170000,2.8,,14.1455,40.8315,Campi Flegrei,42934552,2025,6,2025-06-05,15848.931924611108
2025-06-05 18:30:54.619000,1.0,,14.143833,40.829833,Campi Flegrei,42935222,2025,6,2025-06-05,31.622776601683793
2025-06-06 00:26:22.170000,1.2,,14.1365,40.823333,Campi Flegrei,42936042,2025,6,2025-06-06,63.0957344480193
2025-06-06 00:28:10.980000,1.1,,14.1365,40.821667,Campi Flegrei,42936092,2025,6,2025-06-06,44.668359215096324
2025-06-06 17:31:06.230000,3.2,,14.129167,40.8215,Campi Flegrei,42944912,2025,6,2025-06-06,63095.73444801943
2025-06-07 02:10:16.769000,1.2,,14.146833,40.8235,Campi Flegrei,42946462,2025,6,2025-06-07,63.0957344480193
2025-06-07 08:21:28.130000,1.3,,14.111167,40.803167,Campi Flegrei,42948712,2025,6,2025-06-07,89.12509381337459
2025-06-07 09:01:41.710000,1.3,,14.1105,40.796,Campi Flegrei,42949022,2025,6,2025-06-07,89.12509381337459
2025-06-07 18:48:49.319000,1.0,,14.122333,40.837,Campi Flegrei,42955652,2025,6,2025-06-07,31.622776601683793
2025-06-07 19:45:34.789000,2.6,,14.138333,40.820333,Campi Flegrei,42955982,2025,6,2025-06-07,7943.282347242822
2025-06-07 20:32:34.220000,1.0,,14.137667,40.816833,Campi Flegrei,42956392,2025,6,2025-06-07,31.622776601683793
2025-06-07 20:55:58.309000,2.3,,14.139667,40.820833,Campi Flegrei,42956402,2025,6,2025-06-07,2818.382931264452
2025-06-07 20:57:37.000000,1.9,,14.138,40.816167,Campi Flegrei,42956532,2025,6,2025-06-07,707.9457843841374
2025-06-07 21:00:45.119000,1.0,,14.139833,40.819333,Campi Flegrei,42956472,2025,6,2025-06-07,31.622776601683793
2025-06-07 21:03:27.089000,1.2,,14.142333,40.818333,Campi Flegrei,42956482,2025,6,2025-06-07,63.0957344480193
2025-06-07 21:45:29.190000,1.9,,14.145833,40.819,Campi Flegrei,42956732,2025,6,2025-06-07,707.9457843841374
2025-06-07 22:21:41.460000,1.0,,14.142667,40.819667,Campi Flegrei,42956912,2025,6,2025-06-07,31.622776601683793
2025-06-07 22:54:52.400000,1.3,,14.142167,40.818833,Campi Flegrei,42957122,2025,6,2025-06-07,89.12509381337459
2025-06-08 05:14:12.170000,2.1,,14.140833,40.823333,Campi Flegrei,42957862,2025,6,2025-06-08,1412.5375446227554
2025-06-08 05:33:57.960000,1.0,,14.143333,40.8225,Campi Flegrei,42958002,2025,6,2025-06-08,31.622776601683793
2025-06-08 06:04:21.559000,1.1,,14.145167,40.819833,Campi Flegrei,42777801,2025,6,2025-06-08,44.668359215096324
2025-06-08 23:19:17.650000,1.3,,14.116167,40.829667,Campi Flegrei,42967232,2025,6,2025-06-08,89.12509381337459
2025-06-10 01:06:56.230000,1.2,,14.1175,40.807167,Campi Flegrei,42777821,2025,6,2025-06-10,63.0957344480193
2025-06-10 23:12:08.430000,1.3,,14.109833,40.811833,Campi Flegrei,42988832,2025,6,2025-06-10,89.12509381337459
2025-06-12 03:33:24.250000,1.7,,14.117333,40.838333,Campi Flegrei,42777831,2025,6,2025-06-12,354.8133892335753
2025-06-12 03:48:57.559000,1.3,,14.1205,40.8385,Campi Flegrei,43027442,2025,6,2025-06-12,89.12509381337459
2025-06-12 18:22:43.059000,1.0,,14.087667,40.838,Campi Flegrei,42777931,2025,6,2025-06-12,31.622776601683793
2025-06-14 01:11:02.319000,1.2,,14.1335,40.833167,Campi Flegrei,43069722,2025,6,2025-06-14,63.0957344480193
2025-06-15 05:56:37.529000,1.7,,14.139,40.824833,Campi Flegrei,43081282,2025,6,2025-06-15,354.8133892335753
2025-06-15 16:43:05.660000,1.5,,14.1255,40.8325,Campi Flegrei,43087752,2025,6,2025-06-15,177.82794100389228
2025-06-19 08:29:20.490000,1.1,,14.154167,40.815833,Campi Flegrei,43135152,2025,6,2025-06-19,44.668359215096324
2025-06-19 08:42:22.400000,1.9,,14.1555,40.816167,Campi Flegrei,43135342,2025,6,2025-06-19,707.9457843841374
2025-06-19 08:42:26.910000,1.6,,14.1545,40.812667,Campi Flegrei,43135742,2025,6,2025-06-19,251.18864315095823
2025-06-19 21:37:30.869000,1.9,,14.095333,40.837167,Campi Flegrei,43144182,2025,6,2025-06-19,707.9457843841374
2025-06-19 21:47:02.180000,1.5,,14.140167,40.824667,Campi Flegrei,43144232,2025,6,2025-06-19,177.82794100389228
2025-06-20 23:01:01.809000,1.5,,14.139333,40.830167,Campi Flegrei,43157242,2025,6,2025-06-20,177.82794100389228
2025-06-20 23:01:46.119000,1.1,,14.14,40.83,Campi Flegrei,43157282,2025,6,2025-06-20,44.668359215096324
2025-06-21 02:55:48.940000,2.3,,14.126833,40.839333,Campi Flegrei,43158092,2025,6,2025-06-21,2818.382931264452
2025-06-21 03:00:12.640000,3.2,,14.122667,40.837667,Campi Flegrei,43158122,2025,6,2025-06-21,63095.73444801943
2025-06-21 03:00:39.710000,2.0,,14.124333,40.839333,Campi Flegrei,43158342,2025,6,2025-06-21,1000.0
2025-06-21 03:16:45.009000,1.6,,14.1195,40.835667,Campi Flegrei,43158222,2025,6,2025-06-21,251.18864315095823
2025-06-21 11:43:51.549000,1.0,,14.127833,40.834667,Campi Flegrei,42778011,2025,6,2025-06-21,31.622776601683793
2025-06-22 00:02:27.220000,1.3,,14.112167,40.809667,Campi Flegrei,43167202,2025,6,2025-06-22,89.12509381337459
2025-06-22 15:06:28.900000,1.8,,14.147833,40.8065,Campi Flegrei,43172052,2025,6,2025-06-22,501.18723362727246
2025-06-22 19:59:09.339000,1.6,,14.126333,40.797667,Campi Flegrei,43173932,2025,6,2025-06-22,251.18864315095823
2025-06-24 01:57:16.619000,1.8,,14.086,40.817833,Campi Flegrei,43185582,2025,6,2025-06-24,501.18723362727246
2025-06-24 02:04:44.369000,1.5,,14.1005,40.819333,Campi Flegrei,43185672,2025,6,2025-06-24,177.82794100389228
2025-06-24 15:03:01.019000,1.5,,14.136333,40.839,Campi Flegrei,43193202,2025,6,2025-06-24,177.82794100389228
2025-06-27 14:25:32.369000,1.9,,14.081667,40.824167,Campi Flegrei,43246782,2025,6,2025-06-27,707.9457843841374
2025-06-28 20:07:38.980000,1.3,,14.124167,40.810833,Campi Flegrei,43258242,2025,6,2025-06-28,89.12509381337459
2025-06-29 02:16:53.740000,1.5,,14.132333,40.822167,Campi Flegrei,43259232,2025,6,2025-06-29,177.82794100389228
2025-06-30 10:47:11.759000,4.6,,14.095833,40.808,Campi Flegrei,43270472,2025,6,2025-06-30,7943282.347242805
2025-06-30 10:51:17.319000,2.2,,14.117,40.805833,Campi Flegrei,43270512,2025,6,2025-06-30,1995.262314968881
2025-06-30 10:59:16.200000,1.6,,14.117833,40.8,Campi Flegrei,43270672,2025,6,2025-06-30,251.18864315095823
2025-06-30 11:25:50.470000,1.1,,14.108833,40.808167,Campi Flegrei,43270972,2025,6,2025-06-30,44.668359215096324
2025-06-30 14:38:53.950000,1.1,,14.106,40.811333,Campi Flegrei,43272382,2025,6,2025-06-30,44.668359215096324
2025-06-30 17:43:19.319000,1.1,,14.1065,40.802167,Campi Flegrei,43273772,2025,6,2025-06-30,44.668359215096324
2025-07-03 07:00:08.099000,2.6,,14.150167,40.835167,Campi Flegrei,43298652,2025,7,2025-07-03,7943.282347242822
2025-07-05 08:46:45.359000,1.0,,14.160667,40.814333,Campi Flegrei,43321482,2025,7,2025-07-05,31.622776601683793
2025-07-05 19:26:35.539000,1.2,,14.163167,40.817833,Campi Flegrei,43328142,2025,7,2025-07-05,63.0957344480193
2025-07-06 04:10:23.660000,1.0,,14.128167,40.838833,Campi Flegrei,43330112,2025,7,2025-07-06,31.622776601683793
2025-07-06 10:22:38.369000,1.2,,14.151667,40.830167,Campi Flegrei,43333592,2025,7,2025-07-06,63.0957344480193
2025-07-06 19:27:01.519000,1.2,,14.123,40.801167,Campi Flegrei,43339292,2025,7,2025-07-06,63.0957344480193
2025-07-09 03:35:59.950000,1.0,,14.140667,40.824167,Campi Flegrei,43370922,2025,7,2025-07-09,31.622776601683793
2025-07-09 09:05:43.500000,1.1,,14.132667,40.8255,Campi Flegrei,43372942,2025,7,2025-07-09,44.668359215096324
2025-07-09 09:14:32.230000,1.6,,14.1285,40.830833,Campi Flegrei,43373052,2025,7,2025-07-09,251.18864315095823
2025-07-09 10:08:01.690000,1.5,,14.132,40.828333,Campi Flegrei,43373832,2025,7,2025-07-09,177.82794100389228
2025-07-10 06:38:49.130000,1.2,,14.151667,40.826,Campi Flegrei,43380032,2025,7,2025-07-10,63.0957344480193
2025-07-14 19:25:36.829000,1.0,,14.1615,40.820833,Campi Flegrei,43421722,2025,7,2025-07-14,31.622776601683793
2025-07-14 23:39:35.170000,1.3,,14.110333,40.8355,Campi Flegrei,43422422,2025,7,2025-07-14,89.12509381337459
2025-07-15 13:12:29.759000,2.1,,14.085833,40.832,Campi Flegrei,43427062,2025,7,2025-07-15,1412.5375446227554
2025-07-17 23:44:53.839000,1.0,,14.128833,40.8335,Campi Flegrei,43449592,2025,7,2025-07-17,31.622776601683793
2025-07-18 07:14:22.079000,4.0,,14.155667,40.817,Campi Flegrei,43451602,2025,7,2025-07-18,1000000.0
2025-07-18 07:36:05.269000,1.5,,14.143667,40.8255,Campi Flegrei,43452012,2025,7,2025-07-18,177.82794100389228
2025-07-18 07:37:51.329000,1.5,,14.139,40.824167,Campi Flegrei,43452072,2025,7,2025-07-18,177.82794100389228
2025-07-18 12:10:47.440000,1.5,,14.157667,40.822333,Campi Flegrei,43454742,2025,7,2025-07-18,177.82794100389228
2025-07-18 18:04:24.190000,1.3,,14.104,40.822333,Campi Flegrei,43457262,2025,7,2025-07-18,89.12509381337459
2025-07-18 22:08:57.400000,1.7,,14.114333,40.831,Campi Flegrei,43458442,2025,7,2025-07-18,354.8133892335753
2025-07-18 22:29:28.259000,1.6,,14.106667,40.838333,Campi Flegrei,43458582,2025,7,2025-07-18,251.18864315095823
2025-07-18 22:30:07.029000,1.6,,14.110667,40.837167,Campi Flegrei,43458532,2025,7,2025-07-18,251.18864315095823
2025-07-18 23:03:23.089000,1.1,,14.1125,40.837167,Campi Flegrei,43458612,2025,7,2025-07-18,44.668359215096324
2025-07-19 08:58:35.750000,1.5,,14.106833,40.839667,Campi Flegrei,43461082,2025,7,2025-07-19,177.82794100389228
2025-07-19 10:22:55.200000,1.9,,14.1135,40.836,Campi Flegrei,43461832,2025,7,2025-07-19,707.9457843841374
2025-07-20 16:56:26.990000,1.2,,14.100833,40.8015,Campi Flegrei,43473042,2025,7,2025-07-20,63.0957344480193
2025-07-22 00:07:13.910000,1.1,,14.133167,40.824833,Campi Flegrei,43486992,2025,7,2025-07-22,44.668359215096324
2025-07-22 12:43:45.890000,1.2,,14.130333,40.84,Campi Flegrei,43492612,2025,7,2025-07-22,63.0957344480193
2025-07-23 21:14:21.660000,1.0,,14.085667,40.829667,Campi Flegrei,43507942,2025,7,2025-07-23,31.622776601683793
2025-07-25 04:36:10.319000,1.2,,14.141,40.822667,Campi Flegrei,43517852,2025,7,2025-07-25,63.0957344480193
2025-07-25 05:12:31.009000,1.4,,14.135333,40.823167,Campi Flegrei,43518352,2025,7,2025-07-25,125.89254117941663
2025-07-26 00:47:05.519000,1.0,,14.132167,40.818333,Campi Flegrei,43527212,2025,7,2025-07-26,31.622776601683793
2025-07-26 05:16:28.930000,1.1,,14.117333,40.8075,Campi Flegrei,43528072,2025,7,2025-07-26,44.668359215096324
2025-07-27 15:56:36.000000,1.3,,14.146833,40.828,Campi Flegrei,43545142,2025,7,2025-07-27,89.12509381337459
2025-07-29 03:37:34.109000,1.8,,14.142333,40.8265,Campi Flegrei,43558732,2025,7,2025-07-29,501.18723362727246
2025-07-29 12:41:02.240000,1.0,,14.132,40.835167,Campi Flegrei,43562742,2025,7,2025-07-29,31.622776601683793
2025-07-30 00:37:23.250000,1.0,,14.145333,40.821667,Campi Flegrei,43567672,2025,7,2025-07-30,31.622776601683793
2025-07-30 21:05:58.890000,1.0,,14.136333,40.820333,Campi Flegrei,43578322,2025,7,2025-07-30,31.622776601683793
2025-07-30 22:47:26.900000,1.8,,14.1365,40.821667,Campi Flegrei,43578672,2025,7,2025-07-30,501.18723362727246
2025-07-30 22:48:28.769000,1.0,,14.137667,40.822167,Campi Flegrei,43578722,2025,7,2025-07-30,31.622776601683793
2025-07-31 01:45:37.920000,1.2,,14.134833,40.820833,Campi Flegrei,43579272,2025,7,2025-07-31,63.0957344480193
2025-08-01 02:24:24.160000,1.1,,14.096833,40.815667,Campi Flegrei,43588852,2025,8,2025-08-01,44.668359215096324
2025-08-02 22:45:41.220000,2.4,,14.133833,40.8315,Campi Flegrei,43610042,2025,8,2025-08-02,3981.071705534969
2025-08-02 23:54:24.859000,1.0,,14.138,40.8315,Campi Flegrei,43610432,2025,8,2025-08-02,31.622776601683793
2025-08-03 00:53:53.089000,1.3,,14.128833,40.83,Campi Flegrei,43610762,2025,8,2025-08-03,89.12509381337459
2025-08-03 05:12:35.650000,1.4,,14.1315,40.832167,Campi Flegrei,43611332,2025,8,2025-08-03,125.89254117941663
2025-08-03 14:24:46.769000,1.6,,14.1315,40.838833,Campi Flegrei,43618792,2025,8,2025-08-03,251.18864315095823
2025-08-05 23:35:52.359000,2.0,,14.140167,40.8315,Campi Flegrei,43639632,2025,8,2025-08-05,1000.0
2025-08-08 06:36:40.059000,1.5,,14.144667,40.832667,Campi Flegrei,43660812,2025,8,2025-08-08,177.82794100389228
2025-08-09 19:11:23.769000,1.3,,14.103833,40.804667,Campi Flegrei,43678492,2025,8,2025-08-09,89.12509381337459
2025-08-09 20:30:23.059000,1.0,,14.137167,40.821167,Campi Flegrei,43678752,2025,8,2025-08-09,31.622776601683793
2025-08-09 21:02:32.640000,1.0,,14.134167,40.821333,Campi Flegrei,43678922,2025,8,2025-08-09,31.622776601683793
2025-08-09 21:03:22.049000,1.6,,14.136167,40.820833,Campi Flegrei,43678962,2025,8,2025-08-09,251.18864315095823
2025-08-10 00:03:21.970000,1.0,,14.1085,40.800833,Campi Flegrei,43679842,2025,8,2025-08-10,31.622776601683793
2025-08-10 04:43:16.569000,1.2,,14.135667,40.821333,Campi Flegrei,43680582,2025,8,2025-08-10,63.0957344480193
2025-08-10 13:51:05.529000,1.0,,14.118667,40.840333,Campi Flegrei,43684962,2025,8,2025-08-10,31.622776601683793
2025-08-10 13:51:11.799000,1.1,,14.1105,40.8405,Campi Flegrei,43685152,2025,8,2025-08-10,44.668359215096324
2025-08-11 08:35:37.369000,1.3,,14.1425,40.825167,Campi Flegrei,43691622,2025,8,2025-08-11,89.12509381337459
2025-08-11 17:15:09.900000,1.2,,14.089333,40.817167,Campi Flegrei,43696582,2025,8,2025-08-11,63.0957344480193
2025-08-11 18:41:08.579000,2.3,,14.157,40.823167,Campi Flegrei,43697532,2025,8,2025-08-11,2818.382931264452
2025-08-12 01:45:16.380000,1.6,,14.1105,40.836667,Campi Flegrei,43698662,2025,8,2025-08-12,251.18864315095823
2025-08-12 15:54:24.329000,1.1,,14.1315,40.836667,Campi Flegrei,43706962,2025,8,2025-08-12,44.668359215096324
2025-08-14 09:36:12.369000,1.5,,14.131833,40.8315,Campi Flegrei,43729122,2025,8,2025-08-14,177.82794100389228
2025-08-14 09:36:35.839000,1.3,,14.132667,40.834333,Campi Flegrei,43729182,2025,8,2025-08-14,89.12509381337459
2025-08-14 09:36:56.210000,1.3,,14.128,40.832167,Campi Flegrei,43729432,2025,8,2025-08-14,89.12509381337459
2025-08-15 14:54:41.170000,1.0,,14.149,40.811833,Campi Flegrei,43752402,2025,8,2025-08-15,31.622776601683793
2025-08-15 22:49:55.940000,1.2,,14.143333,40.820333,Campi Flegrei,43759872,2025,8,2025-08-15,63.0957344480193
2025-08-16 00:50:49.009000,1.1,,14.13,40.822833,Campi Flegrei,43760342,2025,8,2025-08-16,44.668359215096324
2025-08-16 03:25:56.039000,1.4,,14.147833,40.823167,Campi Flegrei,43760712,2025,8,2025-08-16,125.89254117941663
2025-08-17 03:05:22.200000,2.2,,14.116667,40.839667,Campi Flegrei,43774192,2025,8,2025-08-17,1995.262314968881
2025-08-17 03:20:41.750000,1.0,,14.129,40.835833,Campi Flegrei,43774262,2025,8,2025-08-17,31.622776601683793
2025-08-17 05:56:59.410000,1.0,,14.14,40.823167,Campi Flegrei,43774682,2025,8,2025-08-17,31.622776601683793
2025-08-17 08:18:23.390000,1.4,,14.1275,40.835333,Campi Flegrei,43775422,2025,8,2025-08-17,125.89254117941663
2025-08-17 11:03:53.299000,1.1,,14.112333,40.8355,Campi Flegrei,43777052,2025,8,2025-08-17,44.668359215096324
2025-08-17 11:03:56.230000,1.6,,14.1315,40.837833,Campi Flegrei,43777032,2025,8,2025-08-17,251.18864315095823
2025-08-17 13:37:04.250000,1.3,,14.0925,40.819833,Campi Flegrei,43778412,2025,8,2025-08-17,89.12509381337459
2025-08-18 18:54:29.720000,1.1,,14.132167,40.823167,Campi Flegrei,43795812,2025,8,2025-08-18,44.668359215096324
2025-08-19 02:22:20.529000,1.2,,14.1345,40.820667,Campi Flegrei,43797742,2025,8,2025-08-19,63.0957344480193
2025-08-19 03:50:43.890000,1.1,,14.128667,40.824667,Campi Flegrei,43798182,2025,8,2025-08-19,44.668359215096324
2025-08-19 03:50:47.329000,1.3,,14.140167,40.835167,Campi Flegrei,43798232,2025,8,2025-08-19,89.12509381337459
2025-08-20 01:57:56.170000,1.5,,14.149333,40.827667,Campi Flegrei,43808732,2025,8,2025-08-20,177.82794100389228
2025-08-20 20:47:31.579000,1.2,,14.117,40.836667,Campi Flegrei,43817672,2025,8,2025-08-20,63.0957344480193
2025-08-22 16:30:35.859000,1.1,,14.127833,40.8095,Campi Flegrei,43841502,2025,8,2025-08-22,44.668359215096324
2025-08-23 02:50:15.380000,1.2,,14.1295,40.836333,Campi Flegrei,43843602,2025,8,2025-08-23,63.0957344480193
2025-08-23 20:55:04.960000,1.6,,14.140667,40.818833,Campi Flegrei,43853562,2025,8,2025-08-23,251.18864315095823
2025-08-23 20:57:18.509000,2.4,,14.1415,40.822667,Campi Flegrei,43853612,2025,8,2025-08-23,3981.071705534969
2025-08-23 21:00:21.519000,1.6,,14.140167,40.818,Campi Flegrei,43853652,2025,8,2025-08-23,251.18864315095823
2025-08-24 03:45:08.759000,1.4,,14.141167,40.821333,Campi Flegrei,43854542,2025,8,2025-08-24,125.89254117941663
2025-08-24 04:02:18.940000,1.1,,14.144333,40.820333,Campi Flegrei,43854602,2025,8,2025-08-24,44.668359215096324
2025-08-24 13:54:53.230000,2.0,,14.077333,40.826833,Campi Flegrei,43857742,2025,8,2025-08-24,1000.0
2025-08-25 04:33:17.880000,1.6,,14.142,40.825833,Campi Flegrei,43860782,2025,8,2025-08-25,251.18864315095823
2025-08-25 10:09:58.240000,1.0,,14.118,40.8395,Campi Flegrei,43863502,2025,8,2025-08-25,31.622776601683793
2025-08-25 13:36:17.400000,1.5,,14.133167,40.832333,Campi Flegrei,43864932,2025,8,2025-08-25,177.82794100389228
2025-08-26 05:36:33.089000,1.6,,14.15,40.823833,Campi Flegrei,43869472,2025,8,2025-08-26,251.18864315095823
2025-08-26 05:44:42.250000,1.2,,14.151667,40.8245,Campi Flegrei,43869962,2025,8,2025-08-26,63.0957344480193
2025-08-27 17:09:29.000000,1.1,,14.140333,40.824,Campi Flegrei,43888592,2025,8,2025-08-27,44.668359215096324
2025-08-27 22:45:49.049000,1.0,,14.078167,40.833167,Campi Flegrei,43889442,2025,8,2025-08-27,31.622776601683793
2025-08-28 13:02:51.220000,1.3,,14.141833,40.821167,Campi Flegrei,43894252,2025,8,2025-08-28,89.12509381337459
2025-08-28 19:53:23.569000,3.0,,14.093,40.831,Campi Flegrei,43897202,2025,8,2025-08-28,31622.776601683792
2025-08-29 00:37:46.380000,1.8,,14.144833,40.826667,Campi Flegrei,43898982,2025,8,2025-08-29,501.18723362727246
2025-08-29 10:03:29.210000,2.3,,14.1395,40.821667,Campi Flegrei,43902632,2025,8,2025-08-29,2818.382931264452
2025-08-30 20:11:46.440000,1.2,,14.139167,40.824667,Campi Flegrei,43919072,2025,8,2025-08-30,63.0957344480193
2025-08-30 20:11:58.009000,1.1,,14.139833,40.825667,Campi Flegrei,43919162,2025,8,2025-08-30,44.668359215096324
2025-08-31 09:27:27.619000,1.8,,14.124333,40.839667,Campi Flegrei,43921572,2025,8,2025-08-31,501.18723362727246
2025-08-31 14:09:21.269000,1.2,,14.141833,40.826,Campi Flegrei,43924152,2025,8,2025-08-31,63.0957344480193
2025-08-31 14:10:13.079000,3.3,,14.1415,40.818167,Campi Flegrei,43923702,2025,8,2025-08-31,89125.0938133744
2025-08-31 14:14:26.900000,1.0,,14.142333,40.819833,Campi Flegrei,43924682,2025,8,2025-08-31,31.622776601683793
2025-08-31 14:15:21.440000,1.0,,14.156167,40.817833,Campi Flegrei,43932152,2025,8,2025-08-31,31.622776601683793
2025-08-31 14:18:12.980000,1.4,,14.141833,40.819333,Campi Flegrei,43924732,2025,8,2025-08-31,125.89254117941663
2025-08-31 14:18:36.500000,1.3,,14.1405,40.820333,Campi Flegrei,43924742,2025,8,2025-08-31,89.12509381337459
2025-08-31 14:19:15.309000,1.6,,14.151167,40.812167,Campi Flegrei,43924832,2025,8,2025-08-31,251.18864315095823
2025-08-31 14:34:00.630000,1.4,,14.144667,40.818333,Campi Flegrei,43924672,2025,8,2025-08-31,125.89254117941663
2025-08-31 14:36:41.589000,3.3,,14.149,40.818667,Campi Flegrei,43924192,2025,8,2025-08-31,89125.0938133744
2025-08-31 14:38:47.400000,2.7,,14.146333,40.816333,Campi Flegrei,43924212,2025,8,2025-08-31,11220.184543019654
2025-08-31 15:59:52.839000,1.1,,14.148167,40.820667,Campi Flegrei,43925382,2025,8,2025-08-31,44.668359215096324
2025-08-31 18:31:35.180000,1.3,,14.139167,40.820333,Campi Flegrei,43926332,2025,8,2025-08-31,89.12509381337459
2025-08-31 21:36:39.059000,1.1,,14.149,40.8245,Campi Flegrei,43927062,2025,8,2025-08-31,44.668359215096324
2025-08-31 21:38:12.829000,1.6,,14.141,40.824,Campi Flegrei,43927092,2025,8,2025-08-31,251.18864315095823
2025-08-31 21:46:31.849000,1.8,,14.143333,40.826667,Campi Flegrei,43927152,2025,8,2025-08-31,501.18723362727246
2025-08-31 21:47:41.470000,1.1,,14.147667,40.824,Campi Flegrei,43927172,2025,8,2025-08-31,44.668359215096324
2025-08-31 22:33:31.019000,2.8,,14.138333,40.820333,Campi Flegrei,43927452,2025,8,2025-08-31,15848.931924611108
2025-08-31 22:38:39.950000,1.3,,14.1425,40.820333,Campi Flegrei,43927872,2025,8,2025-08-31,89.12509381337459
2025-08-31 22:40:38.349000,2.5,,14.139167,40.820333,Campi Flegrei,43927562,2025,8,2025-08-31,5623.413251903491
2025-08-31 22:45:44.119000,1.3,,14.149,40.820333,Campi Flegrei,43927662,2025,8,2025-08-31,89.12509381337459
2025-08-31 22:54:27.940000,1.1,,14.1425,40.817667,Campi Flegrei,43927782,2025,8,2025-08-31,44.668359215096324
2025-08-31 23:01:09.190000,2.1,,14.1415,40.822833,Campi Flegrei,43173381,2025,8,2025-08-31,1412.5375446227554
2025-08-31 23:05:26.950000,1.3,,14.142,40.823667,Campi Flegrei,43927852,2025,8,2025-08-31,89.12509381337459
2025-08-31 23:29:36.930000,2.8,,14.141333,40.818667,Campi Flegrei,43927942,2025,8,2025-08-31,15848.931924611108
2025-08-31 23:32:33.779000,2.0,,14.137333,40.8175,Campi Flegrei,43928002,2025,8,2025-08-31,1000.0
2025-08-31 23:51:56.869000,1.2,,14.144667,40.820333,Campi Flegrei,43928032,2025,8,2025-08-31,63.0957344480193
2025-08-31 23:54:31.380000,2.3,,14.140167,40.8185,Campi Flegrei,43928042,2025,8,2025-08-31,2818.382931264452
2025-09-01 00:02:11.380000,2.3,,14.139833,40.818833,Campi Flegrei,43928092,2025,9,2025-09-01,2818.382931264452
2025-09-01 00:03:11.369000,1.8,,14.142167,40.820333,Campi Flegrei,43928272,2025,9,2025-09-01,501.18723362727246
2025-09-01 00:05:16.819000,1.2,,14.142333,40.819333,Campi Flegrei,43928132,2025,9,2025-09-01,63.0957344480193
2025-09-01 01:05:39.460000,1.4,,14.1565,40.827667,Campi Flegrei,43928372,2025,9,2025-09-01,125.89254117941663
2025-09-01 02:55:45.400000,4.0,,14.137167,40.823,Campi Flegrei,43928662,2025,9,2025-09-01,1000000.0
