time,seismic_rate,b_value,rate_n,b_n,uplift_n,unrest_index,dl_anomaly_score,dl_is_anomaly,state,threshold_baseline,threshold_attention,threshold_alert,persistence,trend,stat_alert_flag,dl_alert_flag,alert_flag
2024-01-20 01:18:56.520,0.4666666666666667,0.8295512575680092,-0.9999999998235294,-1.269507462502122,0.0,-0.1489347014514102,,,ELEVATED,-0.5433390460808798,0.2427829865626831,1.681653371850486,0.6190476190476191,0.003807804199400401,0,0,0
2024-01-27 01:18:56.520,0.6333333333333333,0.8295512575680092,-0.705882352816609,-1.269507462502122,0.0,0.034888827927915,,,ELEVATED,-0.5065743402050148,0.2427829865626831,1.681653371850486,0.6190476190476191,-0.005189479740628722,0,0,0
2024-02-03 01:18:56.520,0.7333333333333333,0.8295512575680092,-0.5294117646124569,-1.269507462502122,0.0,0.1451829455555101,,,ELEVATED,-0.4016328737408055,0.2427829865626831,1.681653371850486,0.6190476190476191,-0.014364171239419587,0,0,0
2024-02-10 01:18:56.520,0.7333333333333333,0.8295512575680092,-0.5294117646124569,-1.269507462502122,0.0,0.1451829455555101,,,ELEVATED,-0.2859861049498245,0.2427829865626831,1.681653371850486,0.6190476190476191,-0.022413471552729332,0,0,0
2024-02-17 01:18:56.520,0.8,0.8856871717554508,-0.4117647058096886,-0.0929932152067163,0.0,-0.2224804854285367,,,ELEVATED,-0.2841498981532405,0.2427829865626831,1.681653371850486,0.5714285714285714,-0.0324986194303841,0,0,0
2024-02-24 01:18:56.520,1.1333333333333333,0.8856871717554508,0.1764705882041519,-0.0929932152067163,0.0,0.1451665733301136,,,ELEVATED,-0.26668564861359995,0.2427829865626831,1.618328530501869,0.5714285714285714,-0.040709929233307,0,0,0
2024-03-02 01:18:56.520,1.3,0.8856871717554508,0.4705882352110724,-0.0929932152067163,0.0,0.3289901027094389,,,HIGH,-0.2492213990739594,0.25006796384686913,1.5550036891532608,0.5714285714285714,-0.04946021258182733,0,0,0
2024-03-09 01:18:56.520,1.3333333333333333,0.8856871717554508,0.5294117646124563,-0.0929932152067163,0.0,0.3657548085853038,,,HIGH,-0.2473851922773755,0.28683266972273413,1.5550036891532608,0.5714285714285714,-0.06268357927044807,0,0,0
2024-03-16 01:18:56.520,1.2666666666666666,0.8856871717554508,0.4117647058096882,-0.0929932152067163,0.0,0.2922253968335737,,,ELEVATED,-0.2224804854285367,0.3042688975739934,1.5550036891532608,0.5714285714285714,-0.07759916166895926,0,0,0
2024-03-23 01:18:56.520,1.7,0.8856871717554508,1.1764705880276811,-0.0929932152067163,0.0,0.7701665732198193,,,HIGH,-0.2124566931980944,0.322651250511926,1.5550036891532608,0.5714285714285714,-0.08735013225123667,0,0,0
2024-03-30 01:18:56.520,2.1333333333333333,0.9198476496253194,1.9411764702456744,0.6229528861451172,0.0,0.9796279615991276,,,HIGH,-0.1856994073272752,0.3299362277961121,1.5550036891532608,0.5714285714285714,-0.09373562114483848,0,0,0
2024-04-06 01:18:56.520,3.4,0.9198476496253194,4.176470587498269,0.6229528861451172,0.0,2.3766867848819992,,,CRITICAL,-0.1756919873222293,0.34831858073404454,2.1246192929301224,0.5714285714285714,-0.07710649077154501,0,0,0
2024-04-13 01:18:56.520,4.9,0.9198476496253194,6.823529410560553,0.6229528861451172,0.0,4.031098549295927,,,CRITICAL,-0.1738557805256454,0.36670093367197704,2.3871993236457603,0.5714285714285714,-0.047408432420578,0,0,0
2024-04-20 01:18:56.520,5.5,0.8253140688125858,7.8823529397854655,-1.358311804809434,0.0,5.435837514169454,,,CRITICAL,-0.1489347014514102,0.37263093318549023,2.4496586195070402,0.5714285714285714,-0.007135205224667822,0,0,0
