time,dl_anomaly_score,dl_is_anomaly
2017-05-06,-0.0763055648979634,0
2017-05-07,-0.08688721785501197,0
2017-05-08,-0.07561945569850816,0
2017-05-09,-0.0829641619708739,0
2017-05-10,-0.07694685759159699,0
2017-05-11,-0.07535648870231954,0
2017-05-12,-0.08843562223465488,0
2017-05-13,-0.08652276057778598,0
2017-05-14,-0.08630479927823088,0
2017-05-15,-0.0848014289603863,0
2017-05-16,-0.07218713465352576,0
2017-05-17,-0.0847382969171518,0
2017-05-18,-0.08362290982961461,0
2017-05-19,-0.07870198685896758,0
2017-05-20,-0.06456167143955216,0
2017-05-21,-0.07628608070687122,0
2017-05-22,-0.08749047642227778,0
2017-05-23,-0.07116602620920434,0
2017-05-24,-0.07233769477623625,0
2017-05-25,-0.08266091959807582,0
2017-05-26,-0.07455562758549265,0
2017-05-27,-0.08384961922607709,0
2017-05-28,-0.07567501602374045,0
2017-05-29,-0.08516791443683541,0
2017-05-30,-0.08474583833848796,0
2017-05-31,-0.08099311515041538,0
2017-06-01,-0.08357147108098233,0
2017-06-02,-0.08555950357976855,0
2017-06-03,-0.08527530321724605,0
2017-06-04,-0.0782555305423291,0
2017-06-05,-0.08929626324783539,0
2017-06-06,-0.07600968906303526,0
2017-06-07,-0.08395974275865493,0
2017-06-08,-0.08954889723152809,0
2017-06-09,-0.08330758957377357,0
2017-06-10,-0.08148178700637382,0
2017-06-11,-0.0726231365136523,0
2017-06-12,-0.07292955401822526,0
2017-06-13,-0.07891189825763517,0
2017-06-14,-0.08403742693236191,0
2017-06-15,-0.07468519938779856,0
2017-06-16,-0.07373834150858817,0
2017-06-17,-0.08760762050113921,0
2017-06-18,-0.07508390725291474,0
2017-06-19,-0.08643522578274522,0
2017-06-20,-0.07581467351213467,0
2017-06-21,-0.08391064594333138,0
2017-06-22,-0.08668889258226138,0
2017-06-23,-0.07725737094956821,0
2017-06-24,-0.08565872382018633,0
2017-06-25,-0.08620840890035752,0
2017-06-26,-0.0854886416245702,0
2017-06-27,-0.08282031822986553,0
2017-06-28,-0.08902437224188897,0
2017-06-29,-0.07537038939907244,0
2017-06-30,-0.08383501570616536,0
2017-07-01,-0.07385866136286053,0
2017-07-02,-0.0894766568015757,0
2017-07-03,-0.07585693610118391,0
2017-07-04,-0.07612242469646946,0
2017-07-05,-0.08955225880698744,0
2017-07-06,-0.07280131559583075,0
2017-07-07,-0.08808043249190499,0
2017-07-08,-0.0784577461490411,0
2017-07-09,-0.0851978080343323,0
2017-07-10,-0.08897317437282103,0
2017-07-11,-0.07844173688226323,0
2017-07-12,-0.07439606814899703,0
2017-07-13,-0.0867984612844297,0
2017-07-14,-0.08491326317404661,0
2017-07-15,-0.07669328370712768,0
2017-07-16,-0.08736742256089529,0
2017-07-17,-0.08808434746312845,0
2017-07-18,-0.08513576091554842,0
2017-07-19,-0.07397437003209203,0
2017-07-20,-0.08352340384350194,0
2017-07-21,-0.08166269205318744,0
2017-07-22,-0.08605728641794086,0
2017-07-23,-0.0794494006152075,0
2017-07-24,-0.07897956122028067,0
2017-07-25,-0.06871319444409714,0
2017-07-26,-0.08226427361434932,0
2017-07-27,-0.07074140789467814,0
2017-07-28,-0.07940549118528581,0
2017-07-29,-0.08560204429442685,0
2017-07-30,-0.07170760329359616,0
2017-07-31,-0.08515760912741975,0
2017-08-01,-0.08440875623461852,0
2017-08-02,-0.07497183773553234,0
2017-08-03,-0.07997055919596685,0
2017-08-04,-0.07967760596725479,0
2017-08-05,-0.08801614704681038,0
2017-08-06,-0.08918221021925583,0
2017-08-07,-0.0871634724723768,0
2017-08-08,-0.0773355781089754,0
2017-08-09,-0.08536053984591754,0
2017-08-10,-0.08191985548823098,0
2017-08-11,-0.08290324319322387,0
2017-08-12,-0.08917593663046729,0
2017-08-13,-0.08458178740556765,0
2017-08-14,-0.07917297214933516,0
2017-08-15,-0.07216844873032535,0
2017-08-16,-0.07654559018523982,0
2017-08-17,-0.0883662762511268,0
2017-08-18,-0.07202797410529105,0
2017-08-19,-0.0794680659888195,0
2017-08-20,-0.08917125312061853,0
2017-08-21,-0.08385133157466423,0
2017-08-22,-0.07688019186710955,0
2017-08-23,-0.08624602040639318,0
2017-08-24,-0.07834708297067729,0
2017-08-25,-0.08256892115163343,0
2017-08-26,-0.08233325064587291,0
2017-08-27,-0.07676919444860221,0
2017-08-28,-0.08386589183358618,0
2017-08-29,-0.08266783019171979,0
2017-08-30,-0.07694886586729653,0
2017-08-31,-0.08444520874627169,0
2017-09-01,-0.0844061697993552,0
2017-09-02,-0.08524554051492196,0
2017-09-03,-0.08338534473534022,0
2017-09-04,-0.0799206730164886,0
2017-09-05,-0.08358719528952287,0
2017-09-06,-0.07289577635045641,0
2017-09-07,-0.08161868169505476,0
2017-09-08,-0.08108004895612729,0
2017-09-09,-0.0826004421647382,0
2017-09-10,-0.08383760021336649,0
2017-09-11,-0.08404071562115702,0
2017-09-12,-0.08863154695638485,0
2017-09-13,-0.07804273462424727,0
2017-09-14,-0.07382520779557068,0
2017-09-15,-0.07895481891213706,0
2017-09-16,-0.07637233761609562,0
2017-09-17,-0.07528515569397257,0
2017-09-18,-0.07942770702890406,0
2017-09-19,-0.08775029913730747,0
2017-09-20,-0.08524088836120146,0
2017-09-21,-0.08814560232134018,0
2017-09-22,-0.08328073968410092,0
2017-09-23,-0.08016790947806057,0
2017-09-24,-0.08939319583503091,0
2017-09-25,-0.0855117511788514,0
2017-09-26,-0.08244188705870732,0
2017-09-27,-0.08625180493114763,0
2017-09-28,-0.08236586700164573,0
2017-09-29,-0.07876790702258832,0
2017-09-30,-0.08851874467384266,0
2017-10-01,-0.08861027682102497,0
2017-10-02,-0.08678876729799377,0
2017-10-03,-0.08449975280155364,0
2017-10-04,-0.0837359893469168,0
2017-10-05,-0.07911908347056634,0
2017-10-06,-0.082866346086771,0
2017-10-07,-0.07730301021516757,0
2017-10-08,-0.0824760410208795,0
2017-10-09,-0.08919915567032743,0
2017-10-10,-0.08837268812436246,0
2017-10-11,-0.08189206820148688,0
2017-10-12,-0.07437914108963159,0
2017-10-13,-0.08745698987254961,0
2017-10-14,-0.08478241618148544,0
2017-10-15,-0.07218454008000812,0
2017-10-16,-0.07535118471863081,0
2017-10-17,-0.07225949738849934,0
2017-10-18,-0.08714150192885625,0
2017-10-19,-0.07915900739192566,0
2017-10-20,-0.07739724168108437,0
2017-10-21,-0.07238413279277775,0
2017-10-22,-0.07659760845264116,0
2017-10-23,-0.07504041047862961,0
2017-10-24,-0.08894209820814737,0
2017-10-25,-0.08196519021948326,0
2017-10-26,-0.0848262854742597,0
2017-10-27,-0.07956924101941318,0
2017-10-28,-0.07339821722634587,0
2017-10-29,-0.08858890231642294,0
2017-10-30,-0.08546298911651357,0
2017-10-31,-0.08479565579339138,0
2017-11-01,-0.07863480050901836,0
2017-11-02,-0.08079139559855347,0
2017-11-03,-0.07209974169546082,0
2017-11-04,-0.07617651236475066,0
2017-11-05,-0.08936328341736746,0
2017-11-06,-0.083837580612457,0
2017-11-07,-0.08673669102819366,0
2017-11-08,-0.07820239179405851,0
2017-11-09,-0.08487910819669896,0
2017-11-10,-0.07038856829426948,0
2017-11-11,-0.07625355037725134,0
2017-11-12,-0.07123305175118395,0
2017-11-13,-0.07863673221657813,0
2017-11-14,-0.08841787516938858,0
2017-11-15,-0.07897878449934448,0
2017-11-16,-0.08594104119786027,0
2017-11-17,-0.08524698715629529,0
2017-11-18,-0.07861254505104276,0
2017-11-19,-0.07629058957775377,0
2017-11-20,-0.0805047625337936,0
2017-11-21,-0.07979651533201951,0
2017-11-22,-0.0846344945694012,0
2017-11-23,-0.07638859285235029,0
2017-11-24,-0.07808371556718767,0
2017-11-25,-0.06547758846526595,0
2017-11-26,-0.07174961533883367,0
2017-11-27,-0.07163208822996907,0
2017-11-28,-0.08586298911018789,0
2017-11-29,-0.08752448846995102,0
2017-11-30,-0.0780129062614925,0
2017-12-01,-0.0881335398903701,0
2017-12-02,-0.0833335746435499,0
2017-12-03,-0.08899642305917901,0
2017-12-04,-0.08535348129334258,0
2017-12-05,-0.08056181980615201,0
2017-12-06,-0.07495923488351469,0
2017-12-07,-0.07244940953023492,0
2017-12-08,-0.08665787937690106,0
2017-12-09,-0.08401009994682453,0
2017-12-10,-0.08717701370666898,0
2017-12-11,-0.07995330864958537,0
2017-12-12,-0.08220033044234863,0
2017-12-13,-0.0716832690196165,0
2017-12-14,-0.08357098358343532,0
2017-12-15,-0.0788024646960782,0
2017-12-16,-0.06859162513281283,0
2017-12-17,-0.08115286313663493,0
2017-12-18,-0.08330528773296039,0
2017-12-19,-0.0877481914092838,0
2017-12-20,-0.08587877442477186,0
2017-12-21,-0.08399718802155555,0
2017-12-22,-0.08340493011685945,0
2017-12-23,-0.07082282802913628,0
2017-12-24,-0.08776813490852045,0
2017-12-25,-0.08094124046815196,0
2017-12-26,-0.07924518534103649,0
2017-12-27,-0.0827103634406253,0
2017-12-28,-0.0752593035375478,0
2017-12-29,-0.084072459713133,0
2017-12-30,-0.08143217008197619,0
2017-12-31,-0.08806805806103027,0
2018-01-01,-0.07768429307407893,0
2018-01-02,-0.0808930851267118,0
2018-01-03,-0.07803688099101459,0
2018-01-04,-0.08360937331748705,0
2018-01-05,-0.08393641920439099,0
2018-01-06,-0.07764120790670644,0
2018-01-07,-0.0875377025445103,0
2018-01-08,-0.08750154875967744,0
2018-01-09,-0.07675196467146939,0
2018-01-10,-0.07204423701767397,0
2018-01-11,-0.08103872509767443,0
2018-01-12,-0.0830512292212832,0
2018-01-13,-0.08477353939100736,0
2018-01-14,-0.08382398733156753,0
2018-01-15,-0.08204042742236395,0
2018-01-16,-0.08567268348948832,0
2018-01-17,-0.08431155528712218,0
2018-01-18,-0.07970656792726637,0
2018-01-19,-0.07399589304272781,0
2018-01-20,-0.08810488739464535,0
2018-01-21,-0.08629251103730505,0
2018-01-22,-0.07374639446477795,0
2018-01-23,-0.08799354634230902,0
2018-01-24,-0.0768319387787664,0
2018-01-25,-0.08153264429676638,0
2018-01-26,-0.0891108351428524,0
2018-01-27,-0.0826445012002444,0
2018-01-28,-0.07293315043167045,0
2018-01-29,-0.08440361670711945,0
2018-01-30,-0.08525250100098714,0
2018-01-31,-0.08132361583466444,0
2018-02-01,-0.0798026322900886,0
2018-02-02,-0.08040074495654759,0
2018-02-03,-0.07914902370172826,0
2018-02-04,-0.08318372822004326,0
2018-02-05,-0.08013832794605712,0
2018-02-06,-0.0806141544956627,0
2018-02-07,-0.07386295661347779,0
2018-02-08,-0.0795162973399209,0
2018-02-09,-0.08038951670287554,0
2018-02-10,-0.08287519643096677,0
2018-02-11,-0.08942794976133714,0
2018-02-12,-0.08844585990245869,0
2018-02-13,-0.08860599836951266,0
2018-02-14,-0.08291600483605664,0
2018-02-15,-0.077944273579052,0
2018-02-16,-0.08803989929662633,0
2018-02-17,-0.07869091862656821,0
2018-02-18,-0.08545987842037522,0
2018-02-19,-0.089149225932616,0
2018-02-20,-0.07652141322947205,0
2018-02-21,-0.08127471690646762,0
2018-02-22,-0.08275293258014227,0
2018-02-23,-0.08690816581754127,0
2018-02-24,-0.08560461043700113,0
2018-02-25,-0.08242372193480592,0
2018-02-26,-0.06966809981036694,0
2018-02-27,-0.08780765242988989,0
2018-02-28,-0.08064255816924983,0
2018-03-01,-0.08089048458322522,0
2018-03-02,-0.08269875240586562,0
2018-03-03,-0.08480926561255288,0
2018-03-04,-0.08471626605953858,0
2018-03-05,-0.07938313212233583,0
2018-03-06,-0.07329217447179474,0
2018-03-07,-0.08563445618688191,0
2018-03-08,-0.08392027430353687,0
2018-03-09,-0.0877581934040627,0
2018-03-10,-0.08869708596777957,0
2018-03-11,-0.08929520842879134,0
2018-03-12,0.9273214082674619,1
2018-03-13,0.30565377747821143,1
2018-03-14,0.29247277826022927,1
2018-03-15,0.29056321500397825,1
2018-03-16,0.29963858902340096,1
2018-03-17,0.2810419151705027,1
2018-03-18,0.39713005233489646,1
2018-03-19,-0.07606672426088831,0
2018-03-20,-0.07318751728920933,0
2018-03-21,-0.07588805154197867,0
2018-03-22,-0.08451439826154054,0
2018-03-23,-0.08505357106006614,0
2018-03-24,-0.07468666823830201,0
2018-03-25,-0.08358851978676031,0
2018-03-26,-0.0851210059318431,0
2018-03-27,-0.07711208900223815,0
2018-03-28,-0.07795927038987378,0
2018-03-29,-0.08453928534811846,0
2018-03-30,-0.08177299401596684,0
2018-03-31,-0.07863128486283978,0
2018-04-01,-0.08804780361631101,0
2018-04-02,-0.08665927594234972,0
2018-04-03,-0.08334326935591933,0
2018-04-04,-0.0837122883715184,0
2018-04-05,-0.0823107200305852,0
2018-04-06,-0.08951395290978377,0
2018-04-07,-0.08850601097224993,0
2018-04-08,-0.08810363520881839,0
2018-04-09,-0.08160553680894334,0
2018-04-10,-0.08357863218275269,0
2018-04-11,-0.0808387419296336,0
2018-04-12,-0.0771910231287018,0
2018-04-13,-0.08906577635093325,0
2018-04-14,-0.08279900774207492,0
2018-04-15,-0.0710869346755723,0
2018-04-16,-0.07534377413309296,0
2018-04-17,-0.07509974075981612,0
2018-04-18,-0.08714218299503676,0
2018-04-19,-0.08718620124300203,0
2018-04-20,-0.08501990293010596,0
2018-04-21,-0.07898261940135864,0
2018-04-22,-0.07283521383460424,0
2018-04-23,-0.06946622759946995,0
2018-04-24,-0.06364945895731645,0
2018-04-25,-0.07728545750640914,0
2018-04-26,-0.0697474452011955,0
2018-04-27,-0.04520728856106865,0
2018-04-28,-0.08849838524975322,0
2018-04-29,-0.07169844286641447,0
2018-04-30,-0.08417082099391031,0
2018-05-01,-0.08130212040201859,0
2018-05-02,-0.07750109318182348,0
2018-05-03,-0.08545373447622773,0
2018-05-04,-0.07765135211446467,0
2018-05-05,-0.07394816926231135,0
2018-05-06,-0.07663010726435311,0
2018-05-07,-0.08016064295538398,0
2018-05-08,-0.08131596354912517,0
2018-05-09,-0.08558786838836799,0
2018-05-10,-0.07145983969608284,0
2018-05-11,-0.081489719625579,0
2018-05-12,-0.08649293224104311,0
2018-05-13,-0.08361673761990678,0
2018-05-14,-0.08617396062015067,0
2018-05-15,-0.07067068380384382,0
2018-05-16,-0.08072732158839598,0
2018-05-17,-0.08246288006746304,0
2018-05-18,-0.08042233588445405,0
2018-05-19,-0.08946985123448249,0
2018-05-20,-0.08533764983208668,0
2018-05-21,-0.08357101307140351,0
2018-05-22,-0.06916977534368694,0
2018-05-23,-0.08724470081905734,0
2018-05-24,-0.07635881016835923,0
2018-05-25,-0.08578899733748772,0
2018-05-26,-0.08894888704839478,0
2018-05-27,-0.07118385531483731,0
2018-05-28,-0.0883154653302336,0
2018-05-29,-0.07732247726200518,0
2018-05-30,-0.0830091812825604,0
2018-05-31,-0.08768152863808219,0
2018-06-01,-0.08832568641118183,0
2018-06-02,-0.07519883244012779,0
2018-06-03,-0.08279039250899106,0
2018-06-04,-0.07931179968208939,0
2018-06-05,-0.0888177180752662,0
2018-06-06,-0.07113309428653748,0
2018-06-07,-0.08220084673352253,0
2018-06-08,-0.08234449379530863,0
2018-06-09,-0.07482666638042532,0
2018-06-10,-0.0823308809136517,0
2018-06-11,-0.08314170458881834,0
2018-06-12,-0.07945990923875455,0
2018-06-13,-0.07963730936520148,0
2018-06-14,-0.05315152408389279,0
2018-06-15,-0.08787073995190124,0
2018-06-16,-0.07933441230327126,0
2018-06-17,-0.0837374404820199,0
2018-06-18,-0.08254672537618053,0
2018-06-19,-0.08654525899362475,0
2018-06-20,-0.03371375601003436,0
2018-06-21,-0.06921929482535298,0
2018-06-22,-0.07982102086205882,0
2018-06-23,-0.07503084790450251,0
2018-06-24,-0.07928802541304354,0
2018-06-25,-0.08558269153649396,0
2018-06-26,-0.07701250675725232,0
2018-06-27,-0.08741670031062056,0
2018-06-28,-0.083971835323517,0
2018-06-29,-0.08878640239502296,0
2018-06-30,-0.08118832438828864,0
2018-07-01,-0.07486072841539333,0
2018-07-02,-0.08719852774435308,0
2018-07-03,-0.07846337345678536,0
2018-07-04,-0.07214475362928598,0
2018-07-05,-0.086496552700487,0
2018-07-06,-0.08639375646370329,0
2018-07-07,-0.0895723449143098,0
2018-07-08,-0.08474653520293907,0
2018-07-09,-0.08383152593075618,0
2018-07-10,-0.08409314188648269,0
2018-07-11,-0.08208468946279687,0
2018-07-12,-0.08400348269356421,0
2018-07-13,-0.08715143562065816,0
2018-07-14,-0.07576905049602625,0
2018-07-15,-0.08152564828691627,0
2018-07-16,-0.0849982334996011,0
2018-07-17,-0.08609953138765665,0
2018-07-18,-0.08476862652912764,0
2018-07-19,-0.07292994503286368,0
2018-07-20,-0.0818725144970828,0
2018-07-21,-0.08605826760881201,0
2018-07-22,-0.08741203990550524,0
2018-07-23,-0.08832397000649167,0
2018-07-24,-0.08630643906202547,0
2018-07-25,-0.08677230595090261,0
2018-07-26,-0.08342680178535851,0
2018-07-27,-0.08815728899857678,0
2018-07-28,-0.08409018278528987,0
2018-07-29,-0.08310620210964448,0
2018-07-30,-0.0762524533165083,0
2018-07-31,-0.08888839919822913,0
2018-08-01,-0.07490470303767807,0
2018-08-02,-0.08702694582219402,0
2018-08-03,-0.07779141186643805,0
2018-08-04,-0.0820611656188739,0
2018-08-05,-0.07275743891134537,0
2018-08-06,-0.08462778896579008,0
2018-08-07,-0.08763441905143031,0
2018-08-08,-0.0843548747517176,0
2018-08-09,-0.08527591320689606,0
2018-08-10,-0.08361214496473895,0
2018-08-11,-0.08740459682985066,0
2018-08-12,-0.07644064899313963,0
2018-08-13,-0.08892087010495134,0
2018-08-14,-0.08326778879762929,0
2018-08-15,-0.07692829936621319,0
2018-08-16,-0.08639702167408435,0
2018-08-17,-0.08464436372250826,0
2018-08-18,-0.08261561561083523,0
2018-08-19,-0.06978698373523874,0
2018-08-20,-0.08400655446903488,0
2018-08-21,-0.08285400086927645,0
2018-08-22,-0.08063416173867448,0
2018-08-23,-0.07856914512265947,0
2018-08-24,-0.08009787747535072,0
2018-08-25,-0.08184595308635105,0
2018-08-26,-0.08124060384126335,0
2018-08-27,-0.08873020370232265,0
2018-08-28,-0.07083838367962898,0
2018-08-29,-0.08871962891531832,0
2018-08-30,-0.08662628228189256,0
2018-08-31,-0.08189851281630522,0
2018-09-01,-0.08706477413667821,0
2018-09-02,-0.08708487843860371,0
2018-09-03,-0.08410174107671708,0
2018-09-04,-0.08301784899870192,0
2018-09-05,-0.08445343023430416,0
2018-09-06,-0.08736774092394071,0
2018-09-07,-0.08060325267184586,0
2018-09-08,-0.07945562034532798,0
2018-09-09,-0.07886325080543834,0
2018-09-10,-0.08950631477500978,0
2018-09-11,-0.08542695853165819,0
2018-09-12,-0.08456312641013328,0
2018-09-13,-0.08661177639197316,0
2018-09-14,-0.07620028342407327,0
2018-09-15,-0.08489091880220209,0
2018-09-16,-0.06666920946304519,0
2018-09-17,-0.06877925452096792,0
2018-09-18,-0.06828030397269726,0
2018-09-19,-0.05172010428636837,0
2018-09-20,-0.044569178669063084,0
2018-09-21,-0.021514153101585148,0
2018-09-22,-0.06453372962835528,0
2018-09-23,-0.07221577296156946,0
2018-09-24,-0.0401322036802183,0
2018-09-25,-0.08312840819670578,0
2018-09-26,-0.07717238761873452,0
2018-09-27,-0.08733156148880974,0
2018-09-28,-0.0817231022734864,0
2018-09-29,-0.07271763434149428,0
2018-09-30,-0.076373956590267,0
2018-10-01,-0.0878356593798246,0
2018-10-02,-0.0838835408516608,0
2018-10-03,-0.08799630233046583,0
2018-10-04,-0.06364001669104889,0
2018-10-05,-0.07727275633650064,0
2018-10-06,-0.08324937794922017,0
2018-10-07,-0.08546903099291282,0
2018-10-08,-0.08062535744308809,0
2018-10-09,-0.07065488928109119,0
2018-10-10,-0.07355500235210681,0
2018-10-11,-0.06603986528422302,0
2018-10-12,-0.0696757168699282,0
2018-10-13,-0.04763704035655993,0
2018-10-14,-0.023872422736116818,0
2018-10-15,-0.0700413509471679,0
2018-10-16,-0.06668197057297418,0
2018-10-17,-0.06452528151721765,0
2018-10-18,-0.04645173084953531,0
2018-10-19,-0.08208818463297972,0
2018-10-20,-0.084542195391205,0
2018-10-21,-0.08263307597693025,0
2018-10-22,-0.08306506276942843,0
2018-10-23,-0.08391530713308179,0
2018-10-24,-0.08293451977389305,0
2018-10-25,-0.08409192537879304,0
2018-10-26,-0.08720893247746182,0
2018-10-27,-0.0867933994237501,0
2018-10-28,-0.08379085711921432,0
2018-10-29,-0.08337662618925112,0
2018-10-30,-0.08372635365754698,0
2018-10-31,-0.07641181753049325,0
2018-11-01,-0.07267473464702466,0
2018-11-02,-0.08810431920325694,0
2018-11-03,-0.08169257253568253,0
2018-11-04,-0.0765184027225184,0
2018-11-05,-0.08031604961485247,0
2018-11-06,-0.08506199590196137,0
2018-11-07,-0.08665777939313273,0
2018-11-08,-0.08765084680395038,0
2018-11-09,-0.07956246082384578,0
2018-11-10,-0.08150601453216362,0
2018-11-11,-0.08783008397776926,0
2018-11-12,-0.0853860993480332,0
2018-11-13,-0.0785995695995656,0
2018-11-14,-0.07279991356025724,0
2018-11-15,-0.07366456749398473,0
2018-11-16,-0.07669997017153148,0
2018-11-17,-0.08121041389335922,0
2018-11-18,-0.08286812386473895,0
2018-11-19,-0.08094424126647842,0
2018-11-20,-0.07798142737380483,0
2018-11-21,-0.08418658742948525,0
2018-11-22,-0.0887004648162704,0
2018-11-23,-0.08415832023745849,0
2018-11-24,-0.08882530827641728,0
2018-11-25,-0.08777356838235223,0
2018-11-26,-0.08252185810396583,0
2018-11-27,-0.0767003918163215,0
2018-11-28,-0.08961201424247946,0
2018-11-29,-0.08160368458898973,0
2018-11-30,-0.08363019937323973,0
2018-12-01,-0.08479481883624343,0
2018-12-02,-0.08690797222731887,0
2018-12-03,-0.08643922344649194,0
2018-12-04,-0.08638949729713157,0
2018-12-05,-0.07474496583129746,0
2018-12-06,-0.08013654673598579,0
2018-12-07,-0.07503606134678115,0
2018-12-08,-0.07804266006644592,0
2018-12-09,-0.08379409153913106,0
2018-12-10,-0.08125512383311308,0
2018-12-11,-0.08762480608199263,0
2018-12-12,-0.08257841932874531,0
2018-12-13,-0.0729171346367691,0
2018-12-14,-0.07624359575937144,0
2018-12-15,-0.07544789410129348,0
2018-12-16,-0.08685620170567977,0
2018-12-17,-0.08765553665027279,0
2018-12-18,-0.08910885305156142,0
2018-12-19,-0.08075660649684635,0
2018-12-20,-0.08085946908467043,0
2018-12-21,-0.08266520760653248,0
2018-12-22,-0.0817305099061377,0
2018-12-23,-0.07450961945034397,0
2018-12-24,-0.07804025829827585,0
2018-12-25,-0.089249237019213,0
2018-12-26,-0.06755857208680072,0
2018-12-27,-0.0827724694311819,0
2018-12-28,-0.07696545301056829,0
2018-12-29,-0.0891952994879006,0
2018-12-30,-0.08614902937242905,0
2018-12-31,-0.08772032415873438,0
2019-01-01,-0.07886103143666225,0
2019-01-02,-0.08285017233383336,0
2019-01-03,-0.08707900570409628,0
2019-01-04,-0.07846965638129816,0
2019-01-05,-0.08400818983986749,0
2019-01-06,-0.07441099325309275,0
2019-01-07,-0.08472615714072215,0
2019-01-08,-0.07369793803989796,0
2019-01-09,-0.07354971571235654,0
2019-01-10,-0.08172946081199654,0
2019-01-11,-0.06679333085562511,0
2019-01-12,-0.06948389926772698,0
2019-01-13,-0.06993262011549375,0
2019-01-14,-0.05942538242281223,0
2019-01-15,-0.07167836968707664,0
2019-01-16,-0.049940257697339376,0
2019-01-17,-0.08437657826501781,0
2019-01-18,-0.08468271023788297,0
2019-01-19,-0.07808562807354275,0
2019-01-20,-0.08428536368234525,0
2019-01-21,-0.07942131686464288,0
2019-01-22,-0.07224882030580174,0
2019-01-23,-0.08867147775830876,0
2019-01-24,-0.08909144109530871,0
2019-01-25,-0.08500723260424647,0
2019-01-26,-0.08774700865745538,0
2019-01-27,-0.08093699409372947,0
2019-01-28,-0.08485477814698576,0
2019-01-29,-0.08401340612554009,0
2019-01-30,-0.08383060143781355,0
2019-01-31,-0.07657540932992353,0
2019-02-01,-0.08949986072577869,0
2019-02-02,-0.0773083212838955,0
2019-02-03,-0.08685185309570204,0
2019-02-04,-0.07430304056771404,0
2019-02-05,-0.08734424897531014,0
2019-02-06,-0.07723337973426415,0
2019-02-07,-0.07639893407980296,0
2019-02-08,-0.08395647609896177,0
2019-02-09,-0.08133648773299412,0
2019-02-10,-0.07322172446384537,0
2019-02-11,-0.08745618450779083,0
2019-02-12,-0.08900186495459025,0
2019-02-13,-0.08585165131923461,0
2019-02-14,-0.08919480710922689,0
2019-02-15,-0.07543636456363915,0
2019-02-16,-0.08889075419816014,0
2019-02-17,-0.08803322300242074,0
2019-02-18,-0.08350634876399325,0
2019-02-19,-0.08201669377893166,0
2019-02-20,-0.07956100207990356,0
2019-02-21,-0.08307380298411898,0
2019-02-22,-0.08329189343149807,0
2019-02-23,-0.07777877667628275,0
2019-02-24,-0.07773241801826758,0
2019-02-25,-0.08529674509925202,0
2019-02-26,-0.08874659085965227,0
2019-02-27,-0.0747981261681031,0
2019-02-28,-0.08703235680555109,0
2019-03-01,-0.08072251919835251,0
2019-03-02,-0.08022393517749897,0
2019-03-03,-0.07049218306001759,0
2019-03-04,-0.08076902885743417,0
2019-03-05,-0.08571494859341587,0
2019-03-06,-0.08251297307090044,0
2019-03-07,-0.08723998526342824,0
2019-03-08,-0.08712598413063348,0
2019-03-09,-0.08491224657302315,0
2019-03-10,-0.07424346082925647,0
2019-03-11,-0.08589082108479869,0
2019-03-12,-0.0861474930970484,0
2019-03-13,-0.08859006239692857,0
2019-03-14,-0.08492436776560877,0
2019-03-15,-0.08155342718212077,0
2019-03-16,-0.06811589387355257,0
2019-03-17,-0.07832356694089768,0
2019-03-18,-0.07050683388525218,0
2019-03-19,-0.06936688488756464,0
2019-03-20,-0.06373359527940943,0
2019-03-21,-0.04561486088005343,0
2019-03-22,-0.07964964004136424,0
2019-03-23,-0.08646485988975215,0
2019-03-24,-0.08902385962159766,0
2019-03-25,-0.08026780333928281,0
2019-03-26,-0.08957313611599324,0
2019-03-27,-0.07970095511167023,0
2019-03-28,-0.07990496076099077,0
2019-03-29,-0.07605798830533966,0
2019-03-30,-0.0823112089003148,0
2019-03-31,-0.08349059912033385,0
2019-04-01,-0.08371482179992587,0
2019-04-02,-0.0818691081828152,0
2019-04-03,-0.08549282972955724,0
2019-04-04,-0.08127950479394475,0
2019-04-05,-0.0797578568331748,0
2019-04-06,-0.08209403497692433,0
2019-04-07,-0.08745660970258388,0
2019-04-08,-0.08745437586041183,0
2019-04-09,-0.0865064689205316,0
2019-04-10,-0.08128689685136559,0
2019-04-11,-0.062020916252703284,0
2019-04-12,-0.07516205359019558,0
2019-04-13,-0.07589286455465986,0
2019-04-14,-0.07094913673575796,0
2019-04-15,-0.0693729688196504,0
2019-04-16,-0.05180166417459803,0
2019-04-17,-0.06508491279490224,0
2019-04-18,-0.06193653451516683,0
2019-04-19,-0.07183302244210285,0
2019-04-20,-0.06569215871578805,0
2019-04-21,-0.06902623453993098,0
2019-04-22,-0.056252601657988344,0
2019-04-23,-0.08169824457144842,0
2019-04-24,-0.08538141531950211,0
2019-04-25,-0.08750314825293072,0
2019-04-26,-0.07981554605878252,0
2019-04-27,-0.08415959162149968,0
2019-04-28,-0.08218087492451383,0
2019-04-29,-0.08263749260341044,0
2019-04-30,-0.08384483778778541,0
2019-05-01,-0.08193792712705893,0
2019-05-02,-0.08461793432495388,0
2019-05-03,-0.08282122606914995,0
2019-05-04,-0.08253414440628434,0
2019-05-05,-0.06879291369026644,0
2019-05-06,-0.08534602087680203,0
2019-05-07,-0.07235660758223611,0
2019-05-08,-0.07836982299317402,0
2019-05-09,-0.08348245405452097,0
2019-05-10,-0.08193216257310064,0
2019-05-11,-0.08457139203658094,0
